"","species","season","median","mean","sum","min","max","pathogen"
"1","Acanthis flammea","breeding",17.3964980723337,17.5465714469588,22915.8223097282,5.30391169880727,37.7815285106606,"West Nile virus"
"2","Accipiter badius","breeding",8.96510514053644,11.4418434896572,80.0929044276005,6.002557795523,19.1313815748173,"West Nile virus"
"3","Accipiter badius","non-breeding",12.5439215098503,11.6375361249008,139.650433498809,6.002557795523,16.8599998391881,"West Nile virus"
"4","Accipiter brevipes","breeding",11.9118824741148,12.3227734749622,4029.54692631265,4.24216738630552,21.3806645851198,"West Nile virus"
"5","Accipiter gentilis","breeding",18.6284386790901,19.2296918718441,62150.3641298003,5.88296939891473,44.433573297649,"West Nile virus"
"6","Accipiter gentilis","non-breeding",19.1980183028442,20.1315318403494,82519.1490135921,5.3936277498387,41.8197227206277,"West Nile virus"
"7","Accipiter nisus","breeding",16.499057307299,16.8694306412472,61016.7306293912,4.7501459671556,34.1155677427331,"West Nile virus"
"8","Accipiter nisus","non-breeding",15.0146250845093,15.0223810661898,57685.9432941688,4.7501459671556,30.5420017316798,"West Nile virus"
"9","Acridotheres cristatellus","breeding",5.59590698851148,5.59590698851148,11.191813977023,5.57139686749684,5.62041710952611,"West Nile virus"
"10","Acridotheres cristatellus","non-breeding",5.62041710952611,5.76289282900256,28.8144641450128,5.57139686749684,6.08381734368314,"West Nile virus"
"11","Acridotheres tristis","breeding",8.12260496987356,8.64459631263838,95.0905594390221,6.96177541062286,13.3214704844084,"West Nile virus"
"12","Acridotheres tristis","non-breeding",6.70767014630133,6.84552996897122,27.3821198758849,6.10522262926314,7.86155695401908,"West Nile virus"
"13","Acrocephalus agricola","breeding",6.69834752537852,6.81418097227011,2105.58192043147,3.58045331478655,11.6676456819115,"West Nile virus"
"14","Acrocephalus arundinaceus","breeding",5.89445496078341,5.87309456784559,14994.0104317098,1.53469526006904,12.2781174328153,"West Nile virus"
"15","Acrocephalus dumetorum","breeding",8.63223870628022,8.68365835671932,12052.9177991264,2.47103983842242,17.0543274584462,"West Nile virus"
"16","Acrocephalus dumetorum","non-breeding",6.45878417987668,6.65542237397084,11773.4421795544,1.41425700919302,12.1197824463037,"West Nile virus"
"17","Acrocephalus melanopogon","breeding",4.68360614065215,4.56578784011016,1018.17068834456,1.51196913874942,9.00580971499183,"West Nile virus"
