"","species","season","median","mean","sum","min","max","pathogen"
"1","Acanthis flammea","breeding",0.148656007852062,0.337489635673388,440.761464189445,0.0240529173361635,1.97801234514436,"Anaplasma"
"2","Accipiter badius","breeding",7.50150923165712,8.0641185846004,56.4488300922028,1.22568106820102,16.9176228067367,"Anaplasma"
"3","Accipiter badius","non-breeding",4.89767230212745,5.58667063215255,67.0400475858306,1.22568106820102,12.3703322865,"Anaplasma"
"4","Accipiter brevipes","breeding",5.83798900113024,6.82874587612828,2232.99990149395,0.813693381068827,30.3813072280466,"Anaplasma"
"5","Accipiter gentilis","breeding",3.06445052442764,4.78939372312259,15479.3205131322,0.246082437639792,43.9798174195449,"Anaplasma"
"6","Accipiter gentilis","non-breeding",2.74704385925118,5.05341772183754,20713.9592418121,0.230506328182769,45.0661048392605,"Anaplasma"
"7","Accipiter nisus","breeding",1.94683821833464,3.7822913162318,13680.5476908104,0.106953148117478,34.129643419015,"Anaplasma"
"8","Accipiter nisus","non-breeding",2.82962811044594,5.59160220874788,21471.7524815919,0.106578792057773,44.0609318824981,"Anaplasma"
"9","Acridotheres cristatellus","breeding",15.0829162251461,15.0829162251461,30.1658324502922,14.5604978708843,15.6053345794079,"Anaplasma"
"10","Acridotheres cristatellus","non-breeding",14.5604978708843,14.4491713571243,72.2458567856213,12.6318384589156,15.6053345794079,"Anaplasma"
"11","Acridotheres tristis","breeding",3.52185936188038,4.51061879046151,49.6168066950766,1.57913187895563,10.8543089392192,"Anaplasma"
"12","Acridotheres tristis","non-breeding",1.25647304241954,1.43278708730643,5.7311483492257,1.10797274653483,2.1102295178518,"Anaplasma"
"13","Acrocephalus agricola","breeding",0.168750390623164,0.319623101649336,98.7635384096448,0.0128213139968607,2.28780876482144,"Anaplasma"
"14","Acrocephalus arundinaceus","breeding",0.238144032336377,0.697243947818525,1780.06379878069,0.0108555471281726,9.56839456140719,"Anaplasma"
"15","Acrocephalus dumetorum","breeding",0.0347145879783278,0.0450006505290073,62.4609029342622,0.00494704057408334,0.807150153799029,"Anaplasma"
"16","Acrocephalus dumetorum","non-breeding",0.106545548299115,0.199190729181546,352.368399922154,0.00511790411165561,2.56231787085567,"Anaplasma"
"17","Acrocephalus melanopogon","breeding",0.464862278313842,0.97833388362491,218.168456048355,0.0174733810487953,7.62613028976995,"Anaplasma"
"18","Acrocephalus melanopogon","non-breeding",2.00347067448685,2.5326677793248,1015.59977950925,0.0881477605562965,8.47963838827854,"Anaplasma"
