"","species","season","median","mean","sum","min","max","pathogen"
"1","Acanthis flammea","breeding",0.197258999933206,0.210625452480168,275.0768409391,0.0148199474148264,0.747378430423307,"Coxiella"
"2","Accipiter badius","breeding",3.84350066062631,4.49152032625242,31.4406422837669,2.01479728825569,8.73962007251098,"Coxiella"
"3","Accipiter badius","non-breeding",3.57884006321526,3.52750875783416,42.33010509401,2.01479728825569,5.20383672191671,"Coxiella"
"4","Accipiter brevipes","breeding",4.58353861601212,4.77081609636423,1560.0568635111,0.665496847533785,12.5720591375598,"Coxiella"
"5","Accipiter gentilis","breeding",9.30342322745705,10.5218761085256,34006.7035827546,1.0696322496902,44.17068921245,"Coxiella"
"6","Accipiter gentilis","non-breeding",9.09349845029473,10.7822218610122,44196.3274082889,1.0696322496902,46.9815151631616,"Coxiella"
"7","Accipiter nisus","breeding",3.76024629391844,4.64779736526043,16811.083070147,0.322706612717652,26.0122542672552,"Coxiella"
"8","Accipiter nisus","non-breeding",4.37641554567502,5.85443308927175,22481.0230628035,0.322706612717652,30.1915682797718,"Coxiella"
"9","Acridotheres cristatellus","breeding",3.40894358354588,3.40894358354588,6.81788716709177,3.26690603001729,3.55098113707447,"Coxiella"
"10","Acridotheres cristatellus","non-breeding",3.39795049142329,3.3432609963018,16.716304981509,2.92410563397524,3.57636168901868,"Coxiella"
"11","Acridotheres tristis","breeding",4.08391731403937,4.84763563516798,53.3239919868478,2.82702247590824,12.0879974795455,"Coxiella"
"12","Acridotheres tristis","non-breeding",1.01493666838266,1.02326441463065,4.09305765852258,0.767979289472015,1.29520503228525,"Coxiella"
"13","Acrocephalus agricola","breeding",0.29569817055118,0.396481275703386,122.512714192346,0.048524219381466,1.32817638044852,"Coxiella"
"14","Acrocephalus arundinaceus","breeding",0.416965695549198,0.643158664176361,1641.98406964225,0.0181350904959749,5.00652290940579,"Coxiella"
"15","Acrocephalus dumetorum","breeding",0.110489741952804,0.132572253897298,184.01028840945,0.0157426555004217,1.06923933835678,"Coxiella"
"16","Acrocephalus dumetorum","non-breeding",0.17306583248299,0.270813381028721,479.068871039808,0.00831212950284556,1.84992291705174,"Coxiella"
"17","Acrocephalus melanopogon","breeding",0.403902419667986,0.573293914595426,127.84454295478,0.0154896602512015,2.3885029371973,"Coxiella"
"18","Acrocephalus melanopogon","non-breeding",0.755096385493581,0.931871451492383,373.680452048446,0.071722368046519,3.07436942892751,"Coxiella"
"19","Acrocephalus paludicola","breeding",0.14424956437247,0.156544270906509,7.82721354532546,0.0628825308284422,0.268668095444769,"Coxiella"
"20","Acrocephalus palustris","breeding",0.210550946448835,0.266240609072715,647.230920655769,0.018303679307584,2.03082555839968,"Coxiella"
"21","Acrocephalus schoenobaenus","breeding",0.121865448290352,0.158297880156395,463.812788858236,0.0064395511024091,2.10217886661637,"Coxiella"
"22","Acrocephalus scirpaceus","breeding",0.324286995061758,0.544264941519283,1347.59999520174,0.0138109323767845,4.80711569792602,"Coxiella"
"23","Actitis hypoleucos","breeding",0.510651202457682,0.691338958312089,2185.32244722451,0.0238592000082091,7.47841829575213,"Coxiella"
"24","Actitis hypoleucos","non-breeding",0.831579596608124,2.06519311810706,516.298279526766,0.130416547286053,9.37784121761538,"Coxiella"
"25","Actitis macularius","breeding",0.113618965786083,0.113618965786083,0.113618965786083,0.113618965786083,0.113618965786083,"Coxiella"
"26","Aegithalos caudatus","breeding",0.0534198815366547,0.0853719417069286,292.228156462816,0.00506611826782227,1.23500902089906,"Coxiella"
"27","Aegithalos caudatus","non-breeding",0.0560400164780816,0.0939077081153939,357.788367919651,0.00403234660355198,1.39567275087015,"Coxiella"
"28","Aegolius funereus","breeding",1.42414564505665,1.39971755174383,1930.21050385474,0.171614223595301,6.52875830797715,"Coxiella"
"29","Aegolius funereus","non-breeding",1.48051877556887,1.54028046917962,3625.82022444882,0.125808294811292,7.78493118189148,"Coxiella"
"30","Aegypius monachus","breeding",42.9197568014243,41.692861353549,5461.76483731492,10.1074530279665,66.9185921969924,"Coxiella"
"31","Aegypius monachus","non-breeding",43.6066178345849,43.2836222634311,21555.2438871887,9.90888280876663,76.9776022788218,"Coxiella"
"32","Agapornis fischeri","breeding",0.641956244923516,0.641956244923516,0.641956244923516,0.641956244923516,0.641956244923516,"Coxiella"
"33","Agapornis personatus","breeding",0.702615271403199,0.702615271403199,0.702615271403199,0.702615271403199,0.702615271403199,"Coxiella"
"34","Aix galericulata","breeding",3.58796429676728,3.66793521721378,1126.05611168463,0.500447836171204,8.06162576056095,"Coxiella"
"35","Aix sponsa","breeding",1.38253817629234,1.49898326267172,85.4420459722879,0.386107865790545,3.74379438446416,"Coxiella"
"36","Alaemon alaudipes","non-breeding",2.31862857964015,2.31862857964015,2.31862857964015,2.31862857964015,2.31862857964015,"Coxiella"
"37","Alauda arvensis","breeding",0.475874594077999,0.615958648528278,2285.20658603991,0.0442273450294141,3.60023862588252,"Coxiella"
"38","Alauda arvensis","non-breeding",0.612626231141918,0.918835310535734,1599.69227564271,0.0465764182026684,5.56780178086868,"Coxiella"
"39","Alauda leucoptera","breeding",1.60138773636363,1.60090745042184,113.664428979951,0.498319250276931,2.78333279811222,"Coxiella"
"40","Alaudala rufescens","breeding",0.853902691520766,0.920349708457787,247.574071575145,0.125242642999221,2.646523199869,"Coxiella"
"41","Alca torda","breeding",21.0794388008104,21.0005274887273,4242.10655272291,7.45591105240754,36.4265354059999,"Coxiella"
"42","Alca torda","non-breeding",28.2087730231821,28.7427487808381,15980.968322146,7.62218739204037,66.2847560396043,"Coxiella"
